id,url_id,user_id,event_type,timestamp,details
216,216,168,created,2025-03-28 16:21:05,"{""short_code"":""m5qSgN"",""original_url"":""https://relay.cloud/vivid/harvest/216""}"
217,217,268,created,2025-10-20 21:54:34,"{""short_code"":""BKi6mw"",""original_url"":""https://acme.dev/keen/delta/217""}"
218,218,184,created,2025-11-15 10:20:47,"{""short_code"":""v5j4Pt"",""original_url"":""https://seeded.app/gold/quartz/218""}"
219,219,318,created,2025-02-14 05:24:40,"{""short_code"":""UJmhJn"",""original_url"":""https://opswise.net/calm/yard/219""}"
220,220,247,created,2025-01-26 17:48:08,"{""short_code"":""T5SGBw"",""original_url"":""https://opswise.net/clear/window/220""}"
221,221,185,created,2025-12-01 03:07:53,"{""short_code"":""epE3Ul"",""original_url"":""https://acme.dev/amber/engine/221""}"
222,222,15,created,2025-01-06 07:12:48,"{""short_code"":""vdP0fq"",""original_url"":""https://seeded.app/young/harvest/222""}"
223,223,197,created,2025-02-17 13:16:18,"{""short_code"":""NNify6"",""original_url"":""https://hackstack.io/urban/journey/223""}"
224,224,195,created,2025-06-09 20:13:05,"{""short_code"":""sNeRlP"",""original_url"":""https://hackstack.io/harbor/delta/224""}"
225,225,398,created,2025-08-09 17:48:10,"{""short_code"":""ZdzpeD"",""original_url"":""https://seeded.app/jade/quartz/225""}"
226,226,282,created,2025-02-23 05:50:14,"{""short_code"":""qw7tsn"",""original_url"":""https://seeded.app/vivid/anchor/226""}"
227,227,388,created,2025-01-27 18:16:44,"{""short_code"":""zDhwd3"",""original_url"":""https://hackstack.io/mellow/meadow/227""}"
228,228,207,created,2025-07-27 18:02:47,"{""short_code"":""ClNJbr"",""original_url"":""https://seeded.app/vivid/canyon/228""}"
229,229,118,created,2025-05-05 13:17:10,"{""short_code"":""VsblWb"",""original_url"":""https://relay.cloud/mellow/zenith/229""}"
230,230,94,created,2025-05-07 16:35:48,"{""short_code"":""CAsXBk"",""original_url"":""https://opswise.net/ember/trail/230""}"
231,231,64,created,2025-12-13 08:41:52,"{""short_code"":""W7GhIR"",""original_url"":""https://seeded.app/brisk/kernel/231""}"
232,232,284,created,2026-01-17 23:12:04,"{""short_code"":""hIPA29"",""original_url"":""https://acme.dev/ember/zenith/232""}"
233,233,238,created,2025-05-07 04:23:03,"{""short_code"":""GEPhGM"",""original_url"":""https://hackstack.io/navy/harvest/233""}"
234,234,224,created,2025-10-09 03:53:10,"{""short_code"":""RbGquB"",""original_url"":""https://seeded.app/ember/quartz/234""}"
235,235,312,created,2025-12-25 23:24:14,"{""short_code"":""0uhuu3"",""original_url"":""https://example.com/cobalt/garden/235""}"
236,236,255,created,2025-05-28 03:18:57,"{""short_code"":""3oxNwb"",""original_url"":""https://seeded.app/urban/garden/236""}"
237,237,164,created,2026-01-11 13:47:21,"{""short_code"":""zHEmxI"",""original_url"":""https://example.com/warm/beacon/237""}"
238,238,356,created,2025-10-12 20:32:13,"{""short_code"":""9IxVhv"",""original_url"":""https://example.com/clear/canyon/238""}"
239,239,382,created,2025-04-10 09:53:09,"{""short_code"":""uHRfO8"",""original_url"":""https://example.com/brisk/trail/239""}"
240,240,120,created,2025-03-24 04:36:25,"{""short_code"":""AfzXpU"",""original_url"":""https://acme.dev/brisk/window/240""}"
241,241,102,created,2025-07-30 01:32:26,"{""short_code"":""amdqTM"",""original_url"":""https://relay.cloud/keen/anchor/241""}"
242,242,263,created,2025-05-10 20:29:58,"{""short_code"":""PIAA4k"",""original_url"":""https://relay.cloud/mellow/delta/242""}"
243,243,360,created,2025-12-04 10:01:38,"{""short_code"":""NhnjX2"",""original_url"":""https://opswise.net/silver/river/243""}"
244,244,394,created,2025-12-31 12:34:41,"{""short_code"":""3uC5lq"",""original_url"":""https://acme.dev/calm/yard/244""}"
245,245,268,created,2026-02-19 15:33:16,"{""short_code"":""gCXAzj"",""original_url"":""https://acme.dev/keen/window/245""}"
246,246,203,created,2026-02-11 00:48:47,"{""short_code"":""9KZeiG"",""original_url"":""https://hackstack.io/harbor/kernel/246""}"
247,247,353,created,2026-02-17 04:34:20,"{""short_code"":""92auvX"",""original_url"":""https://example.com/warm/field/247""}"
248,248,328,created,2025-04-21 20:09:29,"{""short_code"":""sViiRp"",""original_url"":""https://hackstack.io/forest/zenith/248""}"
249,249,285,created,2025-05-07 09:10:58,"{""short_code"":""nWKg5w"",""original_url"":""https://hackstack.io/dawn/uplink/249""}"
250,250,156,created,2025-09-29 01:06:26,"{""short_code"":""D7LPsO"",""original_url"":""https://example.com/harbor/beacon/250""}"
251,251,357,created,2025-09-01 09:26:15,"{""short_code"":""RJ4ZMk"",""original_url"":""https://hackstack.io/ivory/meadow/251""}"
252,252,24,created,2025-06-24 10:13:49,"{""short_code"":""cVbDPA"",""original_url"":""https://acme.dev/ember/signal/252""}"
253,253,335,created,2025-04-04 17:11:03,"{""short_code"":""ZWZ7tx"",""original_url"":""https://seeded.app/dawn/meadow/253""}"
254,254,146,created,2025-05-06 02:14:46,"{""short_code"":""zzuYM4"",""original_url"":""https://hackstack.io/proud/orbit/254""}"
255,255,373,created,2025-02-22 19:11:17,"{""short_code"":""oRraWx"",""original_url"":""https://opswise.net/calm/meadow/255""}"
256,256,247,created,2025-10-06 18:14:21,"{""short_code"":""gbdVsm"",""original_url"":""https://hackstack.io/vivid/pioneer/256""}"
257,257,287,created,2026-01-25 23:19:41,"{""short_code"":""Zb5fPL"",""original_url"":""https://example.com/navy/yard/257""}"
258,258,81,created,2025-09-22 15:45:17,"{""short_code"":""TtH3b6"",""original_url"":""https://hackstack.io/gold/river/258""}"
259,259,162,created,2025-08-24 03:49:08,"{""short_code"":""9ufM4F"",""original_url"":""https://seeded.app/ivory/zenith/259""}"
260,260,361,created,2025-12-21 22:59:46,"{""short_code"":""UASzAN"",""original_url"":""https://example.com/quiet/delta/260""}"
261,261,110,created,2025-03-31 04:26:25,"{""short_code"":""7XhMeK"",""original_url"":""https://example.com/calm/journey/261""}"
262,262,158,created,2025-06-30 19:42:23,"{""short_code"":""Lq3n9b"",""original_url"":""https://acme.dev/warm/zenith/262""}"
263,263,15,created,2025-01-21 08:04:14,"{""short_code"":""CvosAT"",""original_url"":""https://opswise.net/clear/river/263""}"
264,264,82,created,2025-07-12 04:31:25,"{""short_code"":""UBGJqG"",""original_url"":""https://seeded.app/opal/valley/264""}"
265,265,216,created,2026-01-10 15:49:15,"{""short_code"":""DJQvGn"",""original_url"":""https://example.com/warm/valley/265""}"
266,266,95,created,2025-06-11 00:51:35,"{""short_code"":""sQsHaC"",""original_url"":""https://seeded.app/gold/window/266""}"
267,267,113,created,2025-02-20 20:09:11,"{""short_code"":""psRBXS"",""original_url"":""https://opswise.net/amber/zenith/267""}"
268,268,253,created,2025-06-24 21:27:56,"{""short_code"":""hzuU5A"",""original_url"":""https://example.com/harbor/harvest/268""}"
269,269,297,created,2025-11-24 11:40:15,"{""short_code"":""xsaepj"",""original_url"":""https://hackstack.io/cobalt/engine/269""}"
270,270,54,created,2025-10-05 12:57:17,"{""short_code"":""UmQxiH"",""original_url"":""https://opswise.net/vivid/delta/270""}"
271,271,198,created,2025-07-08 01:30:27,"{""short_code"":""nvrTLz"",""original_url"":""https://acme.dev/forest/uplink/271""}"
272,272,395,created,2026-01-05 16:02:26,"{""short_code"":""9J3ggL"",""original_url"":""https://relay.cloud/amber/trail/272""}"
273,273,333,created,2025-10-15 21:57:36,"{""short_code"":""FoXqss"",""original_url"":""https://seeded.app/ember/journey/273""}"
274,274,364,created,2025-10-06 18:34:55,"{""short_code"":""k2wLOS"",""original_url"":""https://acme.dev/navy/signal/274""}"
275,275,349,created,2025-09-06 01:28:57,"{""short_code"":""Rswhwl"",""original_url"":""https://opswise.net/ivory/field/275""}"
276,276,32,created,2025-01-19 10:13:54,"{""short_code"":""D4B3Kx"",""original_url"":""https://example.com/silver/window/276""}"
277,277,345,created,2026-01-19 18:17:13,"{""short_code"":""NTEIZM"",""original_url"":""https://example.com/quiet/window/277""}"
278,278,199,created,2025-10-27 19:39:48,"{""short_code"":""7Q0hRH"",""original_url"":""https://example.com/keen/network/278""}"
279,279,303,created,2025-02-26 12:33:41,"{""short_code"":""07KT8X"",""original_url"":""https://hackstack.io/silver/anchor/279""}"
280,280,132,created,2025-10-24 16:42:54,"{""short_code"":""4xRcrC"",""original_url"":""https://acme.dev/tidy/valley/280""}"
281,281,20,created,2025-05-01 23:33:13,"{""short_code"":""G73P19"",""original_url"":""https://hackstack.io/clear/valley/281""}"
282,282,178,created,2025-05-07 01:16:05,"{""short_code"":""hgsmMu"",""original_url"":""https://example.com/young/pioneer/282""}"
283,283,219,created,2025-01-12 09:14:57,"{""short_code"":""iiX2nX"",""original_url"":""https://acme.dev/gold/lagoon/283""}"
284,284,156,created,2025-10-06 04:49:41,"{""short_code"":""XFUhsf"",""original_url"":""https://hackstack.io/calm/kernel/284""}"
285,285,258,created,2025-12-08 19:53:03,"{""short_code"":""pfBCR9"",""original_url"":""https://opswise.net/dawn/meadow/285""}"
286,286,137,created,2025-09-08 04:20:27,"{""short_code"":""92mp2z"",""original_url"":""https://seeded.app/urban/canyon/286""}"
287,287,348,created,2026-02-05 16:41:17,"{""short_code"":""5v7fis"",""original_url"":""https://example.com/lively/lagoon/287""}"
288,288,61,created,2026-02-10 16:41:09,"{""short_code"":""S070Oe"",""original_url"":""https://relay.cloud/harbor/valley/288""}"
289,289,318,created,2025-01-16 19:29:53,"{""short_code"":""ayJpJx"",""original_url"":""https://seeded.app/jade/orbit/289""}"
290,290,328,created,2025-11-30 06:20:13,"{""short_code"":""zZWpdp"",""original_url"":""https://relay.cloud/dawn/orbit/290""}"
291,291,8,created,2025-07-06 04:30:58,"{""short_code"":""DH9dmx"",""original_url"":""https://example.com/tidy/island/291""}"
292,292,138,created,2025-06-11 17:31:27,"{""short_code"":""7gbCXG"",""original_url"":""https://acme.dev/navy/signal/292""}"
293,293,70,created,2025-07-19 11:16:15,"{""short_code"":""4wzJYT"",""original_url"":""https://opswise.net/jade/garden/293""}"
294,294,356,created,2025-04-26 09:23:37,"{""short_code"":""6C6UWf"",""original_url"":""https://acme.dev/brisk/uplink/294""}"
295,295,300,created,2025-09-01 07:38:11,"{""short_code"":""4zcPOi"",""original_url"":""https://example.com/silver/pioneer/295""}"
296,296,48,created,2025-04-12 14:38:10,"{""short_code"":""52Djj2"",""original_url"":""https://seeded.app/navy/network/296""}"
297,297,11,created,2025-10-19 09:53:21,"{""short_code"":""qoiyzI"",""original_url"":""https://relay.cloud/navy/trail/297""}"
298,298,98,created,2025-04-11 06:12:51,"{""short_code"":""s4d4iu"",""original_url"":""https://example.com/navy/signal/298""}"
299,299,204,created,2025-08-02 13:07:44,"{""short_code"":""gZrV9M"",""original_url"":""https://relay.cloud/mellow/yard/299""}"
300,300,339,created,2026-02-18 06:29:57,"{""short_code"":""2XbEnQ"",""original_url"":""https://hackstack.io/opal/journey/300""}"
301,301,325,created,2026-01-31 12:19:59,"{""short_code"":""4z0y3s"",""original_url"":""https://hackstack.io/young/harvest/301""}"
302,302,200,created,2026-01-15 05:26:51,"{""short_code"":""9A9GXi"",""original_url"":""https://example.com/urban/river/302""}"
303,303,62,created,2025-02-22 21:17:28,"{""short_code"":""vDe26i"",""original_url"":""https://relay.cloud/rapid/window/303""}"
304,304,288,created,2025-02-06 00:53:29,"{""short_code"":""9hWPim"",""original_url"":""https://example.com/vivid/kernel/304""}"
305,305,383,created,2025-06-29 20:43:03,"{""short_code"":""jsJsWQ"",""original_url"":""https://acme.dev/amber/kernel/305""}"
306,306,383,created,2025-03-03 11:45:23,"{""short_code"":""jcgAxB"",""original_url"":""https://seeded.app/quiet/uplink/306""}"
307,307,105,created,2025-10-01 20:58:34,"{""short_code"":""CpCJuR"",""original_url"":""https://relay.cloud/keen/island/307""}"
308,308,335,created,2025-02-20 09:53:54,"{""short_code"":""2VvV4m"",""original_url"":""https://example.com/silver/field/308""}"
309,309,319,created,2025-03-09 16:20:40,"{""short_code"":""yUqLG9"",""original_url"":""https://seeded.app/young/uplink/309""}"
310,310,266,created,2025-12-22 21:19:47,"{""short_code"":""awSNY8"",""original_url"":""https://acme.dev/quiet/beacon/310""}"
311,311,200,created,2025-02-18 14:54:33,"{""short_code"":""njLhHd"",""original_url"":""https://hackstack.io/mellow/valley/311""}"
312,312,226,created,2025-12-16 06:11:36,"{""short_code"":""f1Nm2O"",""original_url"":""https://relay.cloud/quiet/pioneer/312""}"
313,313,263,created,2025-09-09 05:34:54,"{""short_code"":""tN1Cvj"",""original_url"":""https://relay.cloud/navy/uplink/313""}"
314,314,172,created,2026-02-16 22:02:32,"{""short_code"":""8NlU7B"",""original_url"":""https://opswise.net/rapid/network/314""}"
315,315,87,created,2025-12-08 08:03:47,"{""short_code"":""XVSW0I"",""original_url"":""https://example.com/mellow/signal/315""}"
316,316,10,created,2025-03-20 01:35:21,"{""short_code"":""7v9ERk"",""original_url"":""https://seeded.app/dawn/yard/316""}"
317,317,189,created,2025-11-02 14:03:55,"{""short_code"":""FQsp13"",""original_url"":""https://opswise.net/navy/zenith/317""}"
318,318,164,created,2025-03-21 01:38:48,"{""short_code"":""muNauH"",""original_url"":""https://seeded.app/brisk/river/318""}"
319,319,315,created,2025-05-08 16:37:41,"{""short_code"":""KxMZha"",""original_url"":""https://seeded.app/silver/journey/319""}"
320,320,146,created,2025-01-26 02:53:50,"{""short_code"":""n1ja6x"",""original_url"":""https://acme.dev/brisk/network/320""}"
321,321,395,created,2025-07-07 18:21:16,"{""short_code"":""1M7NuK"",""original_url"":""https://acme.dev/ivory/orbit/321""}"
322,322,301,created,2025-10-12 10:32:11,"{""short_code"":""kU6zMB"",""original_url"":""https://relay.cloud/jade/lagoon/322""}"
323,323,362,created,2025-02-16 20:42:08,"{""short_code"":""AxZFq2"",""original_url"":""https://example.com/keen/zenith/323""}"
324,324,8,created,2025-03-21 03:07:23,"{""short_code"":""RGYUlF"",""original_url"":""https://acme.dev/silver/uplink/324""}"
325,325,172,created,2025-06-22 21:22:53,"{""short_code"":""vaLy2w"",""original_url"":""https://example.com/amber/canyon/325""}"
326,326,289,created,2025-01-10 16:47:41,"{""short_code"":""5MKA3q"",""original_url"":""https://example.com/ivory/journey/326""}"
327,327,253,created,2025-11-14 04:17:49,"{""short_code"":""ANNOVx"",""original_url"":""https://seeded.app/clear/valley/327""}"
328,328,279,created,2025-10-30 02:52:00,"{""short_code"":""S2ambJ"",""original_url"":""https://acme.dev/quiet/lagoon/328""}"
329,329,384,created,2025-01-11 09:25:42,"{""short_code"":""zjyqqZ"",""original_url"":""https://seeded.app/quiet/beacon/329""}"
330,330,88,created,2025-10-14 11:36:22,"{""short_code"":""vzi6Yw"",""original_url"":""https://seeded.app/quiet/delta/330""}"
331,331,166,created,2025-05-08 21:14:45,"{""short_code"":""L4mXP6"",""original_url"":""https://relay.cloud/quiet/quartz/331""}"
332,332,185,created,2025-02-25 02:06:14,"{""short_code"":""DxQyU1"",""original_url"":""https://example.com/gold/engine/332""}"
333,333,236,created,2026-01-25 20:19:25,"{""short_code"":""9VdJPM"",""original_url"":""https://example.com/brisk/window/333""}"
334,334,300,created,2025-09-14 15:05:48,"{""short_code"":""X7Otl7"",""original_url"":""https://example.com/mellow/quartz/334""}"
335,335,280,created,2025-06-05 17:28:51,"{""short_code"":""dzdRPZ"",""original_url"":""https://relay.cloud/young/signal/335""}"
336,336,64,created,2025-12-20 23:59:57,"{""short_code"":""wOFfU7"",""original_url"":""https://seeded.app/young/anchor/336""}"
337,337,81,created,2025-11-21 21:50:35,"{""short_code"":""aCefoV"",""original_url"":""https://seeded.app/calm/garden/337""}"
338,338,120,created,2025-03-02 02:04:52,"{""short_code"":""orD4mT"",""original_url"":""https://acme.dev/mellow/beacon/338""}"
339,339,338,created,2026-01-29 05:32:36,"{""short_code"":""EWsHgq"",""original_url"":""https://acme.dev/keen/valley/339""}"
340,340,204,created,2025-08-05 23:25:11,"{""short_code"":""iY7ueR"",""original_url"":""https://seeded.app/rapid/anchor/340""}"
341,341,134,created,2025-08-04 00:20:30,"{""short_code"":""R3ZvHp"",""original_url"":""https://hackstack.io/clear/harvest/341""}"
342,342,107,created,2025-11-19 10:35:19,"{""short_code"":""r2UrCJ"",""original_url"":""https://opswise.net/vivid/delta/342""}"
343,343,137,created,2025-12-29 20:37:50,"{""short_code"":""ooQPyF"",""original_url"":""https://example.com/calm/yard/343""}"
344,344,171,created,2025-03-12 02:37:02,"{""short_code"":""wlHEpA"",""original_url"":""https://example.com/lively/beacon/344""}"
345,345,201,created,2025-08-28 14:44:13,"{""short_code"":""QAQlwW"",""original_url"":""https://seeded.app/ivory/zenith/345""}"
346,346,177,created,2025-11-20 00:06:43,"{""short_code"":""6QkYmH"",""original_url"":""https://example.com/calm/island/346""}"
347,347,236,created,2025-01-15 12:35:35,"{""short_code"":""WULoJw"",""original_url"":""https://opswise.net/young/field/347""}"
348,348,389,created,2025-10-05 23:40:22,"{""short_code"":""Yvs0rV"",""original_url"":""https://relay.cloud/amber/meadow/348""}"
349,349,42,created,2025-10-04 12:03:09,"{""short_code"":""7wHouF"",""original_url"":""https://example.com/ivory/orbit/349""}"
350,350,206,created,2026-02-04 23:45:55,"{""short_code"":""XfDqIP"",""original_url"":""https://acme.dev/mellow/river/350""}"
351,351,272,created,2025-12-20 04:38:59,"{""short_code"":""NYRyly"",""original_url"":""https://example.com/ember/uplink/351""}"
352,352,12,created,2025-11-02 22:34:14,"{""short_code"":""KYtzoc"",""original_url"":""https://hackstack.io/brisk/harvest/352""}"
353,353,343,created,2025-03-07 18:56:22,"{""short_code"":""zjlF01"",""original_url"":""https://relay.cloud/keen/journey/353""}"
354,354,119,created,2025-02-09 21:14:23,"{""short_code"":""ZyEx54"",""original_url"":""https://seeded.app/dawn/delta/354""}"
355,355,159,created,2025-08-24 10:06:22,"{""short_code"":""yhoMq9"",""original_url"":""https://seeded.app/quiet/canyon/355""}"
356,356,364,created,2025-09-12 18:06:33,"{""short_code"":""wDaAFr"",""original_url"":""https://opswise.net/calm/island/356""}"
357,357,195,created,2025-12-04 06:33:40,"{""short_code"":""bn3vPy"",""original_url"":""https://opswise.net/calm/signal/357""}"
